,category_title,tag,koef
0,Обзоры и распаковки товаров,fitness,0.19990212681752512
0,Обзоры и распаковки товаров,страны,0.19938750463750288
0,Обзоры и распаковки товаров,gtk,0.1991778437493457
0,Обзоры и распаковки товаров,сундучок,0.1991778437493457
0,Обзоры и распаковки товаров,huarache,0.19718606531185223
0,Обзоры и распаковки товаров,6.5/80-13,0.19121072999937183
0,Обзоры и распаковки товаров,мшу,0.19121072999937183
0,Обзоры и распаковки товаров,секретов,0.19121072999937183
0,Обзоры и распаковки товаров,папку,0.19121072999937183
0,Обзоры и распаковки товаров,велотренажер,0.18643046174938754
0,Обзоры и распаковки товаров,pentax,0.183243616249398
0,Обзоры и распаковки товаров,gulikit,0.183243616249398
0,Обзоры и распаковки товаров,rebel,0.17926005937441108
0,Обзоры и распаковки товаров,hyperfit,0.17926005937441108
0,Обзоры и распаковки товаров,hoist,0.17926005937441108
0,Обзоры и распаковки товаров,atemi,0.17926005937441108
0,Обзоры и распаковки товаров,электромобиль,0.17686992524941894
0,Обзоры и распаковки товаров,мясорубка,0.17686992524941894
0,Обзоры и распаковки товаров,беговые,0.1728250828840476
0,Обзоры и распаковки товаров,vorotex,0.17208965699943465
0,Обзоры и распаковки товаров,беговая,0.17179089023381064
0,Обзоры и распаковки товаров,сап,0.17129294562443728
0,Обзоры и распаковки товаров,шлейфом,0.16730938874945037
0,Обзоры и распаковки товаров,ztr36,0.16730938874945037
0,Обзоры и распаковки товаров,proteus,0.16730938874945037
0,Обзоры и распаковки товаров,brumer,0.16730938874945037
0,Обзоры и распаковки товаров,макки,0.16730938874945037
0,Обзоры и распаковки товаров,epm,0.16730938874945037
0,Обзоры и распаковки товаров,smith,0.16252912049946608
0,Обзоры и распаковки товаров,shimano,0.16154009948222794
0,Обзоры и распаковки товаров,юаней,0.16133405343697
0,Обзоры и распаковки товаров,gtr,0.16133405343697
0,Обзоры и распаковки товаров,fimi,0.16048043410661567
0,Обзоры и распаковки товаров,pocketbook,0.15934227499947654
0,Обзоры и распаковки товаров,тяга,0.15934227499947654
0,Обзоры и распаковки товаров,tria,0.15934227499947654
0,Обзоры и распаковки товаров,мобайл,0.1570659567851983
0,Обзоры и распаковки товаров,v25,0.15535871812448962
0,Обзоры и распаковки товаров,lamzu,0.15535871812448962
0,Обзоры и распаковки товаров,tsurinoya,0.15535871812448962
0,Обзоры и распаковки товаров,252,0.15535871812448962
0,Обзоры и распаковки товаров,10ft,0.15535871812448962
0,Обзоры и распаковки товаров,мультихват,0.15535871812448962
0,Обзоры и распаковки товаров,wels,0.15535871812448962
0,Обзоры и распаковки товаров,rajah,0.15535871812448962
0,Обзоры и распаковки товаров,re8026,0.15535871812448962
0,Обзоры и распаковки товаров,холодильник,0.15443943576872343
0,Обзоры и распаковки товаров,мясорубки,0.15365147946378097
0,Обзоры и распаковки товаров,массажные,0.15296858399949748
0,Обзоры и распаковки товаров,хвост,0.15215244063974404
0,Обзоры и распаковки товаров,epz,0.1513751612495027
0,Обзоры и распаковки товаров,trendvision,0.1513751612495027
0,Обзоры и распаковки товаров,firefly,0.14818831574951316
0,Обзоры и распаковки товаров,альпаки,0.14818831574951316
0,Обзоры и распаковки товаров,evo,0.14788954898388917
0,Обзоры и распаковки товаров,рога,0.1471819434863586
0,Обзоры и распаковки товаров,дорожка,0.1469932486870171
0,Обзоры и распаковки товаров,мойщик,0.14466601282847213
0,Обзоры и распаковки товаров,bernina,0.1434080474995289
0,Обзоры и распаковки товаров,eclipse,0.1434080474995289
0,Обзоры и распаковки товаров,gts,0.1434080474995289
0,Обзоры и распаковки товаров,hawkeye,0.1434080474995289
0,Обзоры и распаковки товаров,krümmung,0.1434080474995289
0,Обзоры и распаковки товаров,термит,0.1434080474995289
0,Обзоры и распаковки товаров,orlauf,0.1434080474995289
0,Обзоры и распаковки товаров,sarago,0.1434080474995289
0,Обзоры и распаковки товаров,d472,0.1434080474995289
0,Образование,саид,0.5314794790650037
0,Образование,ҳабиб,0.4323191873690794
0,Образование,картавость,0.37829886152977027
0,Образование,динь-дон,0.3513669889374191
0,Образование,лалафанфан,0.34103266573337737
0,Образование,mbr,0.3375878913320301
0,Образование,encurtador,0.33069834252933566
0,Образование,борщ,0.3238087937266412
0,Образование,холмский,0.29969537291721043
0,Образование,вебера,0.2549133056996962
0,Образование,уточки,0.2480237568970017
0,Образование,https://vk.com/id276859545,0.24630136969632813
0,Образование,сундучок,0.23768943369296
0,Образование,ваги,0.23768943369296
0,Образование,хаги,0.23768943369296
0,Образование,bas,0.23252227209093912
0,Образование,nummer,0.21357601288352926
0,Образование,заикания,0.20808772824409466
0,Образование,ghostbusters,0.20668646408083477
0,Образование,stumbling,0.20668646408083477
0,Образование,вкладыш,0.20668646408083477
0,Образование,аппм-6,0.20668646408083477
0,Образование,постный,0.20668646408083477
0,Образование,скат,0.19635214087679306
0,Образование,нурминский,0.19635214087679306
0,Образование,ед.ч,0.19635214087679306
0,Образование,округ»,0.19635214087679306
0,Образование,фра,0.19520388274301062
0,Образование,framework,0.19175910834166338
0,Образование,малярии,0.1860178176727513
0,Образование,бонобо,0.1860178176727513
0,Образование,бортика,0.1860178176727513
0,Образование,картавости,0.18400836593863207
0,Образование,stm32,0.18188408839113462
0,Образование,stm32cube,0.18188408839113462
0,Образование,кофточка,0.17981722375032627
0,Образование,dto,0.17568349446870954
0,Образование,махк,0.17361662982790121
0,Образование,куки,0.16534917126466783
0,Образование,eset,0.16534917126466783
0,Образование,sidekick,0.16534917126466783
0,Образование,дифтерии,0.16534917126466783
0,Образование,чертог,0.16534917126466783
0,Образование,pulls,0.1653491712646678
0,Образование,је,0.16276559046365738
0,Образование,ctrl,0.16143888680908447
0,Образование,vmware,0.16018200966264695
0,Образование,scratch,0.15922512788449492
0,Образование,bitte,0.15845962246197334
0,Образование,tdms,0.15562274942556972
0,Образование,untb,0.1550148480606261
0,Образование,пальмовое,0.1550148480606261
0,Образование,safœno,0.1550148480606261
0,Образование,pyypl,0.1550148480606261
0,Образование,die,0.15310108450432205
0,Образование,omline,0.15294798341981775
0,Образование,хабиб,0.15263000424430875
0,Образование,иншот,0.14984768645860522
0,Образование,emirates,0.14984768645860522
0,Образование,cube,0.149450212489219
0,Образование,селим,0.14468052485658436
0,Образование,колёсики,0.14468052485658436
0,Образование,питкэрн,0.14468052485658436
0,Образование,буги-вуги,0.14468052485658436
0,Образование,птицевод,0.14468052485658436
0,Образование,thumpaty,0.14468052485658436
0,Образование,itls,0.14468052485658436
0,Образование,ziggy,0.14468052485658436
0,Образование,корги,0.14468052485658436
0,Образование,баранины,0.14468052485658436
0,Образование,jen,0.14468052485658434
0,Образование,frau,0.14468052485658434
0,Образование,pest,0.14468052485658434
0,Образование,roblox,0.140770240401001
0,Образование,tutorials,0.14028294051443893
0,Образование,јунг,0.13951336325456348
0,Образование,толстяка,0.13779097605388985
0,Образование,liberty,0.13779097605388985
0,Образование,пдф,0.13757567765380566
0,Образование,mineplex,0.13641306629335095
0,Образование,django,0.13597793689528603
0,Образование,dwin,0.13528568558018278
0,Образование,перетренировки,0.1343462016525426
0,Образование,пуск,0.1343462016525426
0,Образование,махакали,0.1343462016525426
0,Образование,роял,0.1343462016525426
0,Образование,фонарь,0.1343462016525426
0,Образование,балаболка,0.1343462016525426
0,Образование,шошо,0.1343462016525426
0,Образование,kmplayer,0.1343462016525426
0,Образование,bsdf,0.1343462016525426
0,Образование,ослиная,0.1343462016525426
0,Образование,шкура,0.1343462016525426
0,Образование,ксор,0.1343462016525426
0,Образование,голландец,0.1343462016525426
0,Образование,"got""",0.1343462016525426
0,Образование,https://www.youtube.com/channel/ucy4wvohp7cjxwoo_uidatkg,0.13262381445186897
0,Образование,запросов/рекламе/спец.предложения,0.13262381445186897
0,Образование,хлам),0.13262381445186897
0,Образование,https://www.youtube.com/channel/uc7xdzjd4zkdfc2zqp3lfzhg,0.13262381445186897
0,Охота и рыбалка,полугар,0.5668896464545355
0,Охота и рыбалка,спиртовые,0.46223309633985205
0,Охота и рыбалка,дрожжи,0.42444045324288304
0,Охота и рыбалка,солодовый,0.3226910295202741
0,Охота и рыбалка,самогон,0.2267558585818142
0,Охота и рыбалка,самогона,0.21512735301351607
0,Охота и рыбалка,рр4,0.20931310022936697
0,Охота и рыбалка,flytec,0.1787882731125843
0,Охота и рыбалка,knot,0.1764402094882164
0,Охота и рыбалка,экскурсии,0.15947664779380338
0,Охота и рыбалка,яхты,0.15698482517202525
0,Охота и рыбалка,camarad,0.15698482517202522
0,Охота и рыбалка,турбо,0.15200117992846887
0,Охота и рыбалка,наушники,0.15117057238787615
0,Охота и рыбалка,копия,0.15097008091256067
0,Охота и рыбалка,дрожжей,0.14535631960372708
0,Охота и рыбалка,blooder,0.13954206681957798
0,Охота и рыбалка,harnds,0.13954206681957798
0,Охота и рыбалка,шт/упаковка,0.13082068764335436
0,Охота и рыбалка,косынку,0.13082068764335436
0,Охота и рыбалка,eley,0.13082068764335436
0,Охота и рыбалка,виски,0.13082068764335436
0,Охота и рыбалка,концентрат,0.1255878601376202
0,Охота и рыбалка,спичка,0.12209930846713074
0,Охота и рыбалка,вакууматор,0.12209930846713074
0,Охота и рыбалка,атn,0.12209930846713074
0,Охота и рыбалка,khz,0.12209930846713074
0,Охота и рыбалка,fishingfever,0.11773861887901893
0,Охота и рыбалка,кораблик,0.11773861887901892
0,Охота и рыбалка,віnох-нd,0.1133779292909071
0,Охота и рыбалка,aluma,0.1046565501146835
0,Охота и рыбалка,салапинская,0.10465655011468349
0,Охота и рыбалка,бинoĸля,0.10465655011468349
0,Охота и рыбалка,пшеничный,0.10465655011468349
0,Охота и рыбалка,парыгино,0.10174942372260895
0,Охота и рыбалка,bearking,0.10098960659740763
0,Охота и рыбалка,гречка,0.10029586052657168
0,Охота и рыбалка,anglers,0.09626427958661926
0,Охота и рыбалка,dwarf,0.09593517093845987
0,Охота и рыбалка,ebay,0.09197090767654002
0,Охота и рыбалка,аргази,0.09123904368972408
0,Охота и рыбалка,ribbed,0.08939413655629215
0,Охота и рыбалка,2011-5,0.08721379176223625
0,Охота и рыбалка,флюгера,0.08721379176223625
0,Охота и рыбалка,аргун,0.08721379176223625
0,Охота и рыбалка,риппер,0.08721379176223625
0,Охота и рыбалка,z10,0.08721379176223625
0,Охота и рыбалка,асгард,0.08721379176223625
0,Охота и рыбалка,мамон,0.08721379176223625
0,Охота и рыбалка,дрилер,0.08721379176223625
0,Охота и рыбалка,binox,0.08721379176223625
0,Охота и рыбалка,areator,0.08721379176223625
0,Охота и рыбалка,удилища,0.08646309076985244
0,Охота и рыбалка,aqua,0.08620747878036429
0,Охота и рыбалка,brain,0.0856280864574683
0,Охота и рыбалка,калининград,0.08503344696818034
0,Охота и рыбалка,пилад,0.08285310217412444
0,Охота и рыбалка,верша,0.08139953897808716
0,Охота и рыбалка,m-1,0.08139953897808716
0,Охота и рыбалка,inspire,0.08139953897808716
0,Охота и рыбалка,возьми,0.08098423520779079
0,Охота и рыбалка,dragonfly,0.07946145471670413
0,Охота и рыбалка,rolans,0.07849241258601262
0,Охота и рыбалка,аэратора,0.07849241258601262
0,Охота и рыбалка,9а-91,0.07849241258601262
0,Охота и рыбалка,квест,0.07849241258601262
0,Охота и рыбалка,maxxis,0.07849241258601262
0,Охота и рыбалка,cjrb,0.07849241258601262
0,Охота и рыбалка,klash,0.07849241258601262
0,Охота и рыбалка,ende,0.07849241258601262
0,Охота и рыбалка,sascha,0.07849241258601262
0,Охота и рыбалка,нa,0.07849241258601262
0,Охота и рыбалка,"мотыля,как",0.07849241258601262
0,Охота и рыбалка,гриб,0.07769955993362865
0,Охота и рыбалка,kung,0.07724650127512352
0,Охота и рыбалка,монголии,0.0767481367507679
0,Охота и рыбалка,калининграде,0.0767481367507679
0,Охота и рыбалка,гречки,0.0767481367507679
0,Охота и рыбалка,индивидуальные,0.07631206779195672
0,Охота и рыбалка,salvimar,0.07558528619393808
0,Охота и рыбалка,немо,0.07558528619393808
0,Охота и рыбалка,arl,0.07558528619393808
0,Охота и рыбалка,канадец,0.07558528619393808
0,Охота и рыбалка,колыма,0.07558528619393808
0,Охота и рыбалка,dominus,0.07558528619393808
0,Охота и рыбалка,ultra-c,0.07543992987433436
0,Охота и рыбалка,тонн,0.07490125645462642
0,Охота и рыбалка,тенкару,0.07413172299790081
0,Охота и рыбалка,ultraviolet,0.07413172299790081
0,Охота и рыбалка,110sp,0.07389386720218562
0,Охота и рыбалка,net,0.07373529667170882
0,Охота и рыбалка,sounder,0.07267815980186354
0,Охота и рыбалка,buy,0.07267815980186354
0,Охота и рыбалка,кедр,0.06977103340978899
0,Охота и рыбалка,реплика,0.06977103340978899
0,Охота и рыбалка,фарм,0.06977103340978899
0,Охота и рыбалка,лунный,0.06977103340978899
0,Охота и рыбалка,divrik,0.06977103340978899
0,Охота и рыбалка,kral,0.06977103340978899
0,Охота и рыбалка,urex-17,0.06977103340978899
0,ПМЭФ,директор,0.04053000779423227
0,ПМЭФ,науки,0.035463756819953236
0,ПМЭФ,генеральный,0.035463756819953236
0,ПМЭФ,контента,0.033437256430241626
0,ПМЭФ,популяризация,0.030397505845674203
0,ПМЭФ,спорта,0.030397505845674203
0,ПМЭФ,спорте,0.030397505845674203
0,ПМЭФ,видеоигр,0.030397505845674203
0,ПМЭФ,безопасности,0.030397505845674203
0,ПМЭФ,развитию,0.030397505845674203
0,ПМЭФ,клиентоцентричное,0.030397505845674203
0,ПМЭФ,как,0.0287543974215837
0,ПМЭФ,российской,0.027634096223340184
0,ПМЭФ,соревнований,0.02533125487139517
0,ПМЭФ,rutube,0.02533125487139517
0,ПМЭФ,экосистем,0.02533125487139517
0,ПМЭФ,млрд,0.02533125487139517
0,ПМЭФ,компетенций,0.02533125487139517
0,ПМЭФ,ит,0.02533125487139517
0,ПМЭФ,туризма,0.02533125487139517
0,ПМЭФ,ао,0.02533125487139517
0,ПМЭФ,председатель,0.02533125487139517
0,ПМЭФ,какие,0.024768338096475277
0,ПМЭФ,медиа,0.02469797349961029
0,ПМЭФ,страны,0.02431800467653936
0,ПМЭФ,цифрового,0.02431800467653936
0,ПМЭФ,области,0.02388375459302973
0,ПМЭФ,блогеры,0.02364250454663549
0,ПМЭФ,леха,0.022798129384255652
0,ПМЭФ,суверенитет,0.022798129384255652
0,ПМЭФ,культура,0.022798129384255652
0,ПМЭФ,владимир,0.022798129384255652
0,ПМЭФ,федерации,0.022798129384255652
0,ПМЭФ,регионах,0.022798129384255652
0,ПМЭФ,экосистемы,0.022798129384255652
0,ПМЭФ,алексей,0.022798129384255652
0,ПМЭФ,инсталляцию,0.022798129384255652
0,ПМЭФ,клиентоцентричности,0.022798129384255652
0,ПМЭФ,ооо,0.022798129384255652
0,ПМЭФ,промышленности,0.022798129384255652
0,ПМЭФ,договор,0.022798129384255652
0,ПМЭФ,участия,0.022798129384255652
0,ПМЭФ,наставничества,0.022798129384255652
0,ПМЭФ,радио,0.022798129384255652
0,ПМЭФ,россии,0.021953754221875812
0,ПМЭФ,россия,0.02171250417548157
0,ПМЭФ,стороны,0.02127825409197194
0,ПМЭФ,мире,0.02127825409197194
0,ПМЭФ,государство,0.02127825409197194
0,ПМЭФ,новые,0.02110937905949597
0,ПМЭФ,развития,0.02098875403629885
0,ПМЭФ,цифровой,0.020725572167505136
0,ПМЭФ,савко,0.020265003897116135
0,ПМЭФ,результате,0.020265003897116135
0,ПМЭФ,культуры,0.020265003897116135
0,ПМЭФ,роль,0.020265003897116135
0,ПМЭФ,спортсменов,0.020265003897116135
0,ПМЭФ,рынок,0.020265003897116135
0,ПМЭФ,лексус,0.020265003897116135
0,ПМЭФ,вован,0.020265003897116135
0,ПМЭФ,туризм,0.020265003897116135
0,ПМЭФ,выступление,0.020265003897116135
0,ПМЭФ,vs,0.020265003897116135
0,ПМЭФ,новое,0.020265003897116135
0,ПМЭФ,кризис,0.020265003897116135
0,ПМЭФ,правительства,0.020265003897116135
0,ПМЭФ,индустрии,0.019875292283710055
0,ПМЭФ,новых,0.01934386735633813
0,ПМЭФ,отечественные,0.018998441153546375
0,ПМЭФ,инвестиции,0.018998441153546375
0,ПМЭФ,ценностей,0.018998441153546375
0,ПМЭФ,технологий,0.018998441153546375
0,ПМЭФ,технологии,0.018998441153546375
0,ПМЭФ,национального,0.018998441153546375
0,ПМЭФ,инфраструктуры,0.018998441153546375
0,ПМЭФ,социальных,0.018998441153546375
0,ПМЭФ,возможности,0.01823850350740452
0,ПМЭФ,молодежи,0.01823850350740452
0,ПМЭФ,работы,0.01823850350740452
0,ПМЭФ,сми,0.01796216254517112
0,ПМЭФ,числе,0.017731878409976618
0,ПМЭФ,креативных,0.017731878409976618
0,ПМЭФ,индустрия,0.017731878409976618
0,ПМЭФ,кто,0.017731878409976618
0,ПМЭФ,президент,0.017731878409976618
0,ПМЭФ,вопросы,0.017731878409976618
0,ПМЭФ,государственной,0.017370003340385257
0,ПМЭФ,поколения,0.017370003340385257
0,ПМЭФ,форума,0.017370003340385257
0,ПМЭФ,является,0.016887503247596778
0,ПМЭФ,компании,0.016887503247596778
0,ПМЭФ,на,0.01658045773400411
0,ПМЭФ,государства,0.01658045773400411
0,ПМЭФ,что,0.01646531566640686
0,ПМЭФ,пмэф,0.01628437813161118
0,ПМЭФ,зарабатывать,0.015198752922837101
0,ПМЭФ,юном,0.015198752922837101
0,ПМЭФ,достижения,0.015198752922837101
0,ПМЭФ,роста,0.015198752922837101
0,ПМЭФ,фокус,0.015198752922837101
0,Природа,приворот,1.0863748416880508
0,Природа,чери,0.8264969383822819
0,Природа,тигго,0.8264969383822819
0,Природа,саид,0.4345499366752204
0,Природа,нива,0.4281594964299965
0,Природа,макс,0.3374152449478182
0,Природа,x3,0.3323028927516391
0,Природа,евпатория,0.3315725567236136
0,Природа,ҳабиб,0.3067411317707438
0,Природа,vmate,0.262008050054177
0,Природа,chery,0.25561760980895315
0,Природа,snoppa,0.25561760980895315
0,Природа,кабы,0.25561760980895315
0,Природа,владельца,0.24539290541659503
0,Природа,adrev,0.2385764358216896
0,Природа,сидней,0.23005584882805785
0,Природа,котэ,0.22894446791584502
0,Природа,косу,0.22153526183442604
0,Природа,tiggo,0.21301467484079428
0,Природа,куршскую,0.21301467484079428
0,Природа,калининграде,0.20449408784716253
0,Природа,подписчиков),0.20449408784716253
0,Природа,poco,0.1981036476019387
0,Природа,тревел,0.19719072756690673
0,Природа,тютчев,0.19171320735671488
0,Природа,протея,0.19171320735671488
0,Природа,индивидуальные,0.18915703125862535
0,Природа,сахалинского,0.18745291385989898
0,Природа,калининград,0.17893232686626723
0,Природа,hero,0.17893232686626723
0,Природа,чайковский,0.17325193553717938
0,Природа,max,0.1725418866210434
0,Природа,ветра#шум,0.17041173987263541
0,Природа,https://clck.ru/fh5ab,0.16615144637581955
0,Природа,пассифлора,0.16615144637581955
0,Природа,людиново,0.16615144637581955
0,Природа,nfc,0.16615144637581955
0,Природа,учим,0.156319999844706
0,Природа,мужскоймассаж,0.1533705658853719
0,Природа,лингамамассаж,0.1533705658853719
0,Природа,м5,0.1533705658853719
0,Природа,приворожить,0.1533705658853719
0,Природа,парня,0.1533705658853719
0,Природа,мультики,0.15337056588537187
0,Природа,банное,0.14484997889174012
0,Природа,redmi,0.14484997889174012
0,Природа,джуга,0.14058968539492425
0,Природа,экшн,0.1387638453248603
0,Природа,п.и,0.13803350929683472
0,Природа,малышей,0.13710399071571125
0,Природа,пдф,0.13632939189810836
0,Природа,массажангарск,0.1341992451497004
0,Природа,утречко,0.1341992451497004
0,Природа,тутси,0.13292115710065563
0,Природа,fireplace,0.13206909840129244
0,Природа,дождя,0.13065804577814324
0,Природа,цеха,0.12780880490447658
0,Природа,west,0.12780880490447658
0,Природа,умом,0.12780880490447658
0,Природа,note,0.12780880490447658
0,Природа,убей,0.12780880490447658
0,Природа,gopro,0.12537435147772466
0,Природа,мантра,0.12269645270829752
0,Природа,мирок,0.1219993137724549
0,Природа,калининграду,0.1192882179108448
0,Природа,артемьев,0.1192882179108448
0,Природа,лекарственный,0.1192882179108448
0,Природа,реального,0.11644802224630088
0,Природа,микроавтобус,0.11502792441402893
0,Природа,irkutsk,0.11502792441402893
0,Природа,angarsk,0.11502792441402893
0,Природа,parkour,0.11502792441402893
0,Природа,котула,0.11502792441402893
0,Природа,всибири,0.11502792441402893
0,Природа,бор-кая,0.11502792441402893
0,Природа,садхгуру,0.11502792441402893
0,Природа,фейхоа,0.11502792441402893
0,Природа,ктд,0.11502792441402893
0,Природа,парсера,0.11502792441402893
0,Природа,жирянка,0.11502792441402893
0,Природа,хабиб,0.11502792441402893
0,Природа,хан-тенгри,0.11502792441402893
0,Природа,кургинян,0.11502792441402893
0,Природа,homo,0.11502792441402893
0,Природа,мичахь,0.11502792441402893
0,Природа,остеоспермум,0.11502792441402893
0,Природа,орхидей,0.11461563794659511
0,Природа,трактор,0.11396285103982495
0,Природа,palm,0.11320208434396496
0,Природа,песенки,0.11144927787670357
0,Природа,fimi,0.11076763091721305
0,Природа,арасан,0.11076763091721302
0,Природа,генерации,0.11076763091721302
0,Природа,экскурсии,0.1091556279724719
0,Природа,релаксационная,0.1086374841688051
0,Природа,евпатории,0.10821145481912352
0,Природа,недаром,0.10735939611976034
0,Природа,rain,0.10716276718913804
0,Природа,königssee,0.10650733742039714
0,Природа,дат,0.1063369256805245
0,Психология,сумишевский,0.1697679031600347
0,Психология,лети,0.1626942405283666
0,Психология,матвиенко,0.1603363529844772
0,Психология,доренко,0.15090480280891974
0,Психология,происки,0.14854691526503036
0,Психология,полиграф,0.14618902772114098
0,Психология,човек,0.13439959000169416
0,Психология,бг,0.12732592737002602
0,Психология,кореш,0.10610493947502168
0,Психология,дизайн,0.1001861605383198
0,Психология,садхгуру,0.09903127684335357
0,Психология,соннике,0.09903127684335357
0,Психология,парадеевич,0.09903127684335357
0,Психология,[вопрос,0.09903127684335357
0,Психология,прощаю,0.09903127684335357
0,Психология,заикания,0.09726286118543655
0,Психология,human,0.09431550175557483
0,Психология,skysmart,0.08959972666779609
0,Психология,эот,0.08488395158001735
0,Психология,кгр,0.08488395158001735
0,Психология,цитирует,0.08488395158001735
0,Психология,старцы,0.08488395158001735
0,Психология,ш,0.0813471202641833
0,Психология,троцкого,0.07888205601375349
0,Психология,pexels,0.07874454627706012
0,Психология,design,0.07797870948719848
0,Психология,pws,0.07781028894834924
0,Психология,ефремов,0.07545240140445987
0,Психология,кусается,0.07545240140445987
0,Психология,кондэ,0.07381213180871074
0,Психология,райх,0.07356609136934837
0,Психология,branding,0.07073662631668114
0,Психология,anyway,0.07073662631668114
0,Психология,хазяева,0.07073662631668114
0,Психология,психики»,0.07073662631668114
0,Психология,питомца,0.07073662631668114
0,Психология,това,0.07073662631668114
0,Психология,позова,0.07073662631668112
0,Психология,freepik,0.06790716126401387
0,Психология,сексвайф,0.06641383248621727
0,Психология,аяваска,0.06602085122890237
0,Психология,аполитичность,0.06602085122890237
0,Психология,дерется,0.06602085122890237
0,Психология,employer,0.06366296368501302
0,Психология,[вопрос],0.06366296368501302
0,Психология,сосет,0.06366296368501302
0,Психология,нагиев,0.06366296368501302
0,Психология,равшана,0.06366296368501302
0,Психология,электросон,0.06366296368501302
0,Психология,са,0.06366296368501302
0,Психология,нейросеть,0.06366296368501301
0,Психология,рассуждение,0.06265244045191758
0,Психология,kt,0.06265244045191758
0,Психология,дизайна,0.062353026160630036
0,Психология,каприо,0.06224823115867938
0,Психология,райха,0.061305076141123634
0,Психология,артиста,0.061305076141123634
0,Психология,soundsmix,0.061305076141123634
0,Психология,https://soundsmix.com,0.061305076141123634
0,Психология,обрезание,0.061305076141123634
0,Психология,лебедь,0.06063139398572668
0,Психология,soundcloud,0.05941876610601215
0,Психология,продвигает,0.05941876610601215
0,Психология,ада,0.057214597197580756
0,Психология,инь,0.0565893010533449
0,Психология,вебкам-моделей,0.0565893010533449
0,Психология,шефер,0.0565893010533449
0,Психология,hare,0.0565893010533449
0,Психология,арсения,0.0565893010533449
0,Психология,т.е.,0.0565893010533449
0,Психология,сибилл,0.0565893010533449
0,Психология,руми,0.0565893010533449
0,Психология,шляхетко,0.05658930105334489
0,Психология,утяшевой,0.05658930105334489
0,Психология,генерал,0.05658930105334489
0,Психология,щепотка,0.05658930105334489
0,Психология,бриджит,0.05658930105334489
0,Психология,https://creativecommons.org/licenses/by/3.0,0.05606532604359171
0,Психология,omline,0.05517456852701128
0,Психология,саблиминалы,0.05517456852701128
0,Психология,офицера,0.054231413509455526
0,Психология,влюбленного,0.054231413509455526
0,Психология,позов,0.05375983600067766
0,Психология,голодания,0.053610916787379385
0,Психология,дмитрия,0.05326051863844226
0,Психология,се,0.05305246973751084
0,Психология,бодо,0.05305246973751084
0,Психология,брилёв,0.052889231369087734
0,Психология,пословицы,0.05254720812096312
0,Психология,clubtetatet@bk.ru,0.05187352596556615
0,Психология,твич,0.05187352596556615
0,Психология,фанкоголы,0.05187352596556615
0,Психология,добавляем,0.05187352596556615
0,Психология,релаксационная,0.05187352596556615
0,Психология,поговорки,0.051536684887867674
0,Психология,asanna,0.05015869866091935
0,Психология,кон*ать,0.049515638421676784
0,Психология,ярослав,0.049515638421676784
0,Психология,шишонина,0.049515638421676784
0,Психология,аша,0.049515638421676784
0,Путешествия,truong,0.42308279737042725
0,Путешествия,faro,0.42308279737042725
0,Путешествия,жим,0.3572699177794719
0,Путешествия,судари,0.31966255801321175
0,Путешествия,гвардии,0.2757873049525748
0,Путешествия,катковой,0.26325151836382144
0,Путешествия,саид,0.250715731775068
0,Путешествия,индивидуальные,0.2494621531161927
0,Путешествия,ҳабиб,0.23504599853912628
0,Путешествия,силовая,0.2256441585975612
0,Путешествия,головоломки,0.2256441585975612
0,Путешествия,кабанбай,0.2256441585975612
0,Путешествия,алахадзы,0.22275128476938735
0,Путешествия,шакарима,0.2209432386267787
0,Путешествия,химба,0.2209432386267787
0,Путешествия,laetitia,0.21624231865599616
0,Путешествия,скамья,0.21154139868521363
0,Путешествия,якорной,0.21154139868521363
0,Путешествия,солониках,0.2110190742440156
0,Путешествия,huu,0.19743863877286608
0,Путешествия,пенида,0.19179753480792702
0,Путешествия,должанской,0.19012609659609325
0,Путешествия,щели,0.18908144771369714
0,Путешествия,гили,0.188036798831301
0,Путешествия,боливии,0.18461794794345918
0,Путешествия,траванган,0.1817689055369243
0,Путешествия,wolves,0.17863495888973596
0,Путешествия,калининград,0.1783963335105084
0,Путешествия,wechat,0.17236706559535928
0,Путешествия,пдф,0.16923311894817092
0,Путешествия,сундучок,0.16923311894817092
0,Путешествия,ветрозащита,0.16923311894817092
0,Путешествия,p132,0.16923311894817092
0,Путешествия,amphoras,0.16547238297154487
0,Путешествия,pantai,0.16453219897738838
0,Путешествия,волконке,0.16410484261640815
0,Путешествия,финистерре,0.1629652256537942
0,Путешествия,hilleberg,0.15983127900660585
0,Путешествия,mansour,0.15983127900660585
0,Путешествия,klia,0.15983127900660585
0,Путешествия,avrora,0.15983127900660585
0,Путешествия,калининграде,0.15950707762931052
0,Путешествия,евпатория,0.15870305821361805
0,Путешествия,батыра,0.15669733235941752
0,Путешествия,ремиксы,0.1504294390650408
0,Путешествия,михаэлиса,0.1504294390650408
0,Путешествия,тутси,0.14690374908695392
0,Путешествия,цандрипше,0.14690374908695392
0,Путешествия,прибытие/отправление,0.14625084353545634
0,Путешествия,рядовой,0.1441615457706641
0,Путешествия,js,0.1441615457706641
0,Путешествия,razr,0.1441615457706641
0,Путешествия,баден,0.14102759912347576
0,Путешествия,кавказэтноэксп,0.14102759912347576
0,Путешествия,сержант,0.13162575918191072
0,Путешествия,кедрового,0.13162575918191072
0,Путешествия,шишку,0.13162575918191072
0,Путешествия,похудения,0.130519660365256
